	gene	myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2	cluster	human.homolog	ciona.name
232	KY21:KY21.Chr1.2174	0.717	0.466318029253705	0.434	1.01017750859278	0.838	0.418	1	WBP2NL	
233	KY21:KY21.Chr1.2174	0.755	0.583456481015803	0.51	1.23916725853864	0.886	0.42	2	WBP2NL	
234	KY21:KY21.Chr1.2174	0.714	0.516789472483687	0.428	1.10528884193385	0.815	0.43	3	WBP2NL	
235	KY21:KY21.Chr1.2174	0.815	0.691036372943456	0.63	1.41284432495496	0.982	0.447	16	WBP2NL	
236	KY21:KY21.Chr1.2179	0.784	1.22619457895218	0.568	3.91407456076122	0.62	0.059	11	LY75	
237	KY21:KY21.Chr1.2179	0.861	1.2810893210465	0.722	3.97968002277591	0.771	0.057	14	LY75	
238	KY21:KY21.Chr1.2187	0.757	1.04880320583637	0.514	2.09111116586913	0.743	0.308	6	MATN2	
239	KY21:KY21.Chr1.2187	0.79	0.885165428618416	0.58	1.7547351903222	0.868	0.32	16	MATN2	
240	KY21:KY21.Chr1.2190	0.828	1.91798198116584	0.656	7.38933316183392	0.667	0.024	11	KY21:KY21.Chr1.2190	
241	KY21:KY21.Chr1.2211	0.833	1.67731294607943	0.666	6.31673363835239	0.686	0.049	12	ACTA1	Acta.e
242	KY21:KY21.Chr1.2227	0.702	0.794757314196605	0.404	1.40897317060747	0.666	0.274	1	ZMYND10	
243	KY21:KY21.Chr1.2227	0.72	0.936159399152604	0.44	1.6405755947573	0.69	0.281	3	ZMYND10	
244	KY21:KY21.Chr1.2227	0.704	0.986073394827219	0.408	1.71232129840954	0.658	0.293	6	ZMYND10	
245	KY21:KY21.Chr1.2227	0.744	0.433939164529779	0.488	0.777437782572217	0.814	0.301	16	ZMYND10	
246	KY21:KY21.Chr1.2228	0.71	1.29371817796846	0.42	2.28328905623158	0.595	0.212	3	ZMYND10	
247	KY21:KY21.Chr1.226	0.891	1.20835355551214	0.782	2.60620809728026	0.9	0.5	19	COX5B	
248	KY21:KY21.Chr1.2266	0.727	0.519428821096346	0.454	2.55533277915346	0.562	0.139	14	MRC1	
249	KY21:KY21.Chr1.2266	0.811	1.04830904555604	0.622	3.88909859823046	0.691	0.145	17	MRC1	
250	KY21:KY21.Chr1.228	0.703	0.61375032667016	0.406	1.84827926531504	0.616	0.338	19	HADHB	
251	KY21:KY21.Chr1.254	0.801	0.681341588652207	0.602	1.84292047425292	0.836	0.285	13	SOX2	Sox1/2/3
252	KY21:KY21.Chr1.258	0.715	0.56229404811899	0.43	1.47779052539329	0.732	0.363	1	EFNB3	Efnb
253	KY21:KY21.Chr1.258	0.702	0.279154487081502	0.404	0.763309263242929	0.819	0.391	16	EFNB3	Efnb
254	KY21:KY21.Chr1.262	0.717	0.570127818884916	0.434	1.00182836576394	0.917	0.793	3	SCN5A	
255	KY21:KY21.Chr1.275	0.735	0.563535475224483	0.47	1.01345688339045	0.947	0.573	1	TFF2	
256	KY21:KY21.Chr1.275	0.769	0.709847220648107	0.538	1.26040054380552	0.935	0.583	3	TFF2	
257	KY21:KY21.Chr1.275	0.71	0.503869751003106	0.42	0.903596529778998	0.92	0.592	6	TFF2	
258	KY21:KY21.Chr1.275	0.842	0.814447373180518	0.684	1.41685865117438	0.999	0.602	16	TFF2	
259	KY21:KY21.Chr1.276	0.709	0.766421146311814	0.418	2.32260884273982	0.567	0.19	3	GCLC	
260	KY21:KY21.Chr1.288	0.754	0.843173895440113	0.508	1.89677561778913	0.826	0.536	19	MRPS25	
261	KY21:KY21.Chr1.289	0.861	1.00834963609181	0.722	1.84673087692683	0.932	0.702	19	ATP5F1C	
262	KY21:KY21.Chr1.29	0.707	0.472976698943983	0.414	0.900454912874547	0.885	0.534	13	HES1	Hes.a
263	KY21:KY21.Chr1.290	0.934	2.6245272562065	0.868	8.8640244748973	0.872	0.021	5	FGL2	
264	KY21:KY21.Chr1.299	0.725	0.758511003504747	0.45	2.15012648492639	0.706	0.406	5	P3H2	
265	KY21:KY21.Chr1.301	0.745	0.53702481717755	0.49	1.68393533678922	0.744	0.33	14	EPHA7	Eph.d
266	KY21:KY21.Chr1.307	0.711	0.582580119528982	0.422	1.98364979195303	0.63	0.339	19	NDUFB10	
267	KY21:KY21.Chr1.326	0.785	1.95655986018188	0.57	6.35469147507282	0.617	0.1	12	MYBPC3	
268	KY21:KY21.Chr1.36	0.789	0.921872223253739	0.578	2.89106757592552	0.694	0.243	19	GYG1	
269	KY21:KY21.Chr1.384	0.792	0.724371076227179	0.584	1.99943201026917	0.79	0.266	8	MYCN	Myc
270	KY21:KY21.Chr1.384	0.788	0.77617372559888	0.576	2.08708756478647	0.775	0.274	11	MYCN	Myc
271	KY21:KY21.Chr1.384	0.877	0.875541484162277	0.754	2.30175970851379	0.936	0.268	13	MYCN	Myc
272	KY21:KY21.Chr1.384	0.852	0.990096553006901	0.704	2.53016473610701	0.858	0.274	14	MYCN	Myc
273	KY21:KY21.Chr1.391	0.737	0.542981828845157	0.474	0.822990565694482	0.995	0.973	4	RRM2	
274	KY21:KY21.Chr1.4	0.744	0.717010268851178	0.488	2.44743949723258	0.655	0.289	12	IRS1	
275	KY21:KY21.Chr1.418	0.819	1.16572993613778	0.638	3.12264472050737	0.713	0.084	11	SIRPA	
276	KY21:KY21.Chr1.418	0.845	1.44184724256809	0.69	3.6891937894149	0.757	0.086	14	SIRPA	
277	KY21:KY21.Chr1.418	0.811	1.31324345813329	0.622	3.4024612901441	0.699	0.088	15	SIRPA	
278	KY21:KY21.Chr1.418	0.81	1.18221940567772	0.62	3.01237511832572	0.704	0.099	17	SIRPA	
279	KY21:KY21.Chr1.427	0.818	1.07962672322915	0.636	2.31988866999985	0.879	0.527	5	PGM3	
280	KY21:KY21.Chr1.427	0.785	0.684334937257266	0.57	1.51636128372898	0.883	0.534	8	PGM3	
281	KY21:KY21.Chr1.427	0.82	0.664541621878653	0.64	1.4663734310871	0.946	0.537	13	PGM3	
282	KY21:KY21.Chr1.464	0.832	1.62226415511087	0.664	3.87135375744255	0.754	0.163	8	FZD2	Frzb/Sfrp4.a
283	KY21:KY21.Chr1.464	0.863	1.53723854430459	0.726	3.54588513066383	0.825	0.17	13	FZD2	Frzb/Sfrp4.a
284	KY21:KY21.Chr1.465	0.845	1.26317469430309	0.69	3.55117148935343	0.785	0.158	8	FZD8	Frzb/Sfrp4.b
285	KY21:KY21.Chr1.465	0.878	1.1945972780398	0.756	3.26219392158757	0.86	0.165	13	FZD8	Frzb/Sfrp4.b
286	KY21:KY21.Chr1.468	0.713	0.507299099166426	0.426	0.940165814903735	0.904	0.785	19	CNPY2	
287	KY21:KY21.Chr1.487	0.762	0.65992221081035	0.524	1.04561721015867	0.984	0.695	1	POFUT2	
288	KY21:KY21.Chr1.487	0.729	0.556363490612354	0.458	0.882824394843807	0.972	0.701	2	POFUT2	
289	KY21:KY21.Chr1.487	0.796	0.818239378021117	0.592	1.28932174590933	0.986	0.701	3	POFUT2	
290	KY21:KY21.Chr1.487	0.725	0.537484487949066	0.45	0.851796888961512	0.977	0.709	6	POFUT2	
291	KY21:KY21.Chr1.487	0.752	0.728140679489889	0.504	1.14593275956572	0.974	0.713	7	POFUT2	
292	KY21:KY21.Chr1.487	0.792	0.742643218278274	0.584	1.16578735489537	0.999	0.718	16	POFUT2	
293	KY21:KY21.Chr1.530	0.71	0.854407535893811	0.42	2.63714973010745	0.567	0.183	5	THSD7A / CACNA1E / ANO6	
294	KY21:KY21.Chr1.531	0.858	1.05387044759815	0.716	1.91646857617462	0.95	0.673	19	MRPL13	
295	KY21:KY21.Chr1.533	0.773	0.766612266972616	0.546	1.96619369923829	0.779	0.456	19	RPA2	
296	KY21:KY21.Chr1.543	0.814	1.32544114213206	0.628	4.6168435237798	0.671	0.073	11	CDIPT	
297	KY21:KY21.Chr1.551	0.856	1.38800069743219	0.712	4.16302197894557	0.773	0.098	11	CHDH	
298	KY21:KY21.Chr1.551	0.8	0.999855579182504	0.6	3.12605461142603	0.688	0.104	14	CHDH	
299	KY21:KY21.Chr1.557	0.78	1.09111407580133	0.56	5.61831141163291	0.591	0.063	19	MBNL1	Ci-ZF097
300	KY21:KY21.Chr1.559	0.87	0.946035415313748	0.74	1.51969047147351	0.996	0.877	19	ATP5PD	
301	KY21:KY21.Chr1.561	0.701	0.487857847739827	0.402	1.20634015205373	0.766	0.49	3	DHCR24	
302	KY21:KY21.Chr1.561	0.724	0.290237511576261	0.448	0.738992736888184	0.94	0.501	16	DHCR24	
303	KY21:KY21.Chr1.567	0.813	1.54934963597489	0.626	3.3921880126259	0.759	0.201	5	COL24A1 / COL21A1 / COL9A1	
304	KY21:KY21.Chr1.567	0.844	1.02681817912928	0.688	2.25140547229702	0.842	0.209	8	COL24A1 / COL21A1 / COL9A1	
305	KY21:KY21.Chr1.567	0.874	0.830389079002095	0.748	1.84685130169301	0.928	0.215	13	COL24A1 / COL21A1 / COL9A1	
306	KY21:KY21.Chr1.589	0.702	0.277680506137344	0.404	1.04702388542145	0.684	0.248	16	PIK3IP1	
307	KY21:KY21.Chr1.590	0.709	0.366451239303412	0.418	1.19786302042412	0.775	0.398	13	TGFB1I1	
308	KY21:KY21.Chr1.591	0.711	0.630116756971522	0.422	2.61845197581916	0.572	0.216	5	MATN1 / MATN3	
309	KY21:KY21.Chr1.596	0.722	0.646525869412589	0.444	1.4312003288163	0.804	0.598	19	PSMD12	
310	KY21:KY21.Chr1.618	0.894	6.28826366262478	0.788	11.2988364972142	0.829	0.193	19	CEP120	
311	KY21:KY21.Chr1.619	0.86	1.51752155650999	0.72	2.51442893760092	0.968	0.841	12	YBX1	Y-box protein1/2/3
312	KY21:KY21.Chr1.622	0.767	1.05253227787882	0.534	2.59013599959195	0.73	0.334	5	TMEM187	
313	KY21:KY21.Chr1.622	0.709	0.344128174043695	0.418	0.95279992974024	0.733	0.349	13	TMEM187	
314	KY21:KY21.Chr1.660	0.721	0.744397734864933	0.442	2.69943521852989	0.581	0.194	5	EFHD2	
315	KY21:KY21.Chr1.664	0.707	0.399698726522316	0.414	1.35924609202691	0.676	0.286	2	GPC5	
316	KY21:KY21.Chr1.664	0.753	0.883013525245661	0.506	2.46600756657724	0.693	0.311	15	GPC5	
317	KY21:KY21.Chr1.664	0.745	0.366022398104888	0.49	1.21381116425468	0.8	0.308	16	GPC5	
318	KY21:KY21.Chr1.676	0.862	1.19586917678582	0.724	2.22834607506241	0.949	0.685	11	ATG3	
319	KY21:KY21.Chr1.676	0.807	0.889166632720341	0.614	1.69524683921976	0.93	0.687	14	ATG3	
320	KY21:KY21.Chr1.676	0.716	0.757372869483616	0.432	1.46403411679449	0.885	0.689	15	ATG3	
321	KY21:KY21.Chr1.676	0.775	0.967129499531318	0.55	1.81396133221223	0.856	0.693	17	ATG3	
322	KY21:KY21.Chr1.677	0.821	1.10824537580806	0.642	2.08280902030224	0.93	0.72	11	C1orf50	
323	KY21:KY21.Chr1.677	0.753	0.67546649699937	0.506	1.32195171555071	0.905	0.722	14	C1orf50	
324	KY21:KY21.Chr1.677	0.773	0.987895522550309	0.546	1.85288125087023	0.859	0.727	17	C1orf50	
325	KY21:KY21.Chr1.70	0.729	0.624858896470046	0.458	3.3774973509686	0.508	0.054	14	KY21:KY21.Chr1.70	
326	KY21:KY21.Chr1.70	0.769	0.872574233095938	0.538	4.24929762629523	0.577	0.052	15	KY21:KY21.Chr1.70	
327	KY21:KY21.Chr1.706	0.706	0.55749307237864	0.412	0.919437039780476	0.98	0.85	1	HDLBP	
328	KY21:KY21.Chr1.706	0.744	0.657876265017385	0.488	1.07854926360171	0.952	0.856	3	HDLBP	
329	KY21:KY21.Chr1.706	0.779	0.669205486389183	0.558	1.08906834873122	0.999	0.86	16	HDLBP	
330	KY21:KY21.Chr1.715	0.756	0.497445920923571	0.512	0.933270501094511	0.956	0.748	8	DKC1	
331	KY21:KY21.Chr1.715	0.73	0.478619273446651	0.46	0.897521529900233	0.934	0.752	11	DKC1	
332	KY21:KY21.Chr1.715	0.81	0.569774215027025	0.62	1.05776023514095	0.991	0.75	13	DKC1	
333	KY21:KY21.Chr1.715	0.714	0.425174008707204	0.428	0.801607497057356	0.942	0.753	14	DKC1	
334	KY21:KY21.Chr1.715	0.708	0.425657997659831	0.416	0.802396724426317	0.927	0.754	15	DKC1	
335	KY21:KY21.Chr1.725	0.755	0.587025902045767	0.51	1.24107431693641	0.909	0.466	1	SLC6A14	
336	KY21:KY21.Chr1.725	0.722	0.413484342241541	0.444	0.889107157870819	0.908	0.474	2	SLC6A14	
337	KY21:KY21.Chr1.725	0.753	0.638441770218622	0.506	1.33232029525175	0.864	0.48	3	SLC6A14	
338	KY21:KY21.Chr1.725	0.818	0.675088918949255	0.636	1.37129607229422	0.983	0.5	16	SLC6A14	
339	KY21:KY21.Chr1.727	0.752	0.706523751104955	0.504	1.37029236199396	0.84	0.734	19	NCAPD2	
340	KY21:KY21.Chr1.736	0.853	1.31377217796532	0.706	2.21244066330551	0.92	0.331	18	LRBA	
341	KY21:KY21.Chr1.736	0.73	1.03744833951523	0.46	1.77017246407244	0.729	0.338	20	LRBA	
342	KY21:KY21.Chr1.761	0.714	0.659711314031606	0.428	1.98088398698476	0.641	0.339	19	MNAT1	
343	KY21:KY21.Chr1.768	0.739	0.495279451700429	0.478	0.996383800280151	0.915	0.483	2	B3GALT5	
344	KY21:KY21.Chr1.768	0.714	0.646791809361052	0.428	1.26534199220114	0.827	0.507	7	B3GALT5	
345	KY21:KY21.Chr1.768	0.723	0.297296864797482	0.446	0.60795229302697	0.984	0.509	16	B3GALT5	
346	KY21:KY21.Chr1.779	0.704	0.51678709631987	0.408	1.70586927118448	0.66	0.344	5	ETV1	Etv
347	KY21:KY21.Chr1.788	0.742	0.598338115710021	0.484	1.61608546598353	0.771	0.452	11	CEP41 / ASPSCR1	
348	KY21:KY21.Chr1.839	0.864	1.29462930517812	0.728	4.13048358550473	0.781	0.072	11	HHEX	Hhex
349	KY21:KY21.Chr1.839	0.862	1.02895717700665	0.724	3.36323855849023	0.796	0.075	14	HHEX	Hhex
350	KY21:KY21.Chr1.839	0.819	0.836954742057272	0.638	2.87356675671888	0.723	0.078	15	HHEX	Hhex
351	KY21:KY21.Chr1.839	0.754	0.728558644606801	0.508	2.5162661409227	0.603	0.092	17	HHEX	Hhex
352	KY21:KY21.Chr1.851	0.734	0.439108512156499	0.468	0.769267260428535	0.97	0.862	11	NIFK	
353	KY21:KY21.Chr1.851	0.736	0.38245299979515	0.472	0.673242919986282	0.99	0.862	13	NIFK	
354	KY21:KY21.Chr1.851	0.747	0.527306260909935	0.494	0.913605184148517	0.954	0.866	19	NIFK	
355	KY21:KY21.Chr1.859	0.781	0.530000608825497	0.562	0.932901074392336	0.963	0.577	2	SFRP5	Sfrp1/5
356	KY21:KY21.Chr1.859	0.769	1.1120997967746	0.538	1.88235055746796	0.898	0.598	8	SFRP5	Sfrp1/5
357	KY21:KY21.Chr1.859	0.785	0.691084331237239	0.57	1.19447753863649	0.953	0.597	9	SFRP5	Sfrp1/5
358	KY21:KY21.Chr1.859	0.939	1.48462374515931	0.878	2.4657147388697	0.998	0.599	13	SFRP5	Sfrp1/5
359	KY21:KY21.Chr1.864	0.745	0.973401958018913	0.49	5.16412353673745	0.513	0.032	12	KLHL41	
360	KY21:KY21.Chr1.878	0.724	0.646406035799559	0.448	1.48854383020927	0.762	0.367	2	KY21:KY21.Chr1.878	
361	KY21:KY21.Chr1.878	0.736	0.501829731648364	0.472	1.15245833055737	0.834	0.391	16	KY21:KY21.Chr1.878	
362	KY21:KY21.Chr1.883	0.776	0.488561437974257	0.552	1.59722237909462	0.805	0.257	16	UMOD	
363	KY21:KY21.Chr1.888	0.71	0.367230549028142	0.42	0.848770893500341	0.915	0.552	13	POLR2J	
364	KY21:KY21.Chr1.889	0.71	0.32915041568537	0.42	0.539586167731411	0.985	0.95	8	NCL	
365	KY21:KY21.Chr1.889	0.766	0.423562234121504	0.532	0.690317601065777	0.997	0.95	13	NCL	
366	KY21:KY21.Chr1.914	0.796	1.09128523628611	0.592	3.74773760129332	0.673	0.185	19	C8B	
367	KY21:KY21.Chr1.934	0.717	0.356383243573346	0.434	0.880447835092704	0.926	0.603	13	NOL11	
368	KY21:KY21.Chr1.94	0.706	0.547494854719155	0.412	1.79126352154556	0.635	0.323	12	KAZN	
369	KY21:KY21.Chr1.951	0.771	1.21384236249608	0.542	6.3745718427699	0.561	0.034	18	TUBA3D	
370	KY21:KY21.Chr1.955	0.76	0.667032878076999	0.52	1.322420818952	0.865	0.682	19	AURKAIP1	
371	KY21:KY21.Chr1.96	0.909	1.3019710903177	0.818	4.61940465197896	0.855	0.057	13	FLVCR2	
372	KY21:KY21.Chr1.966	0.761	0.767483501278938	0.522	1.46034809379926	0.882	0.69	4	TOMM70	
373	KY21:KY21.Chr1.966	0.723	0.736628369219035	0.446	1.3731214113966	0.908	0.704	18	TOMM70	
374	KY21:KY21.Chr1.967	0.751	0.676262110350141	0.502	1.55285527310991	0.707	0.239	5	MAP10	
375	KY21:KY21.Chr1.967	0.784	1.04002839060441	0.568	2.22110387267216	0.771	0.253	11	MAP10	
376	KY21:KY21.Chr1.967	0.798	0.977101265265872	0.596	2.10282242249261	0.784	0.253	12	MAP10	
377	KY21:KY21.Chr1.967	0.758	0.746434389676368	0.516	1.65624744382981	0.759	0.257	14	MAP10	
378	KY21:KY21.Chr1.967	0.732	0.82766887046681	0.464	1.81156361732673	0.678	0.26	15	MAP10	
379	KY21:KY21.Chr1.967	0.706	1.18970719215276	0.412	2.44091348681135	0.616	0.268	17	MAP10	
380	KY21:KY21.Chr1.970	0.74	0.569759790593587	0.48	2.20492822404867	0.631	0.179	11	FSTL4 / VWDE	
381	KY21:KY21.Chr1.970	0.751	0.575983529022003	0.502	2.20587382878863	0.657	0.18	14	FSTL4 / VWDE	
382	KY21:KY21.Chr1.971	0.725	0.492648774186658	0.45	0.984175404401643	0.938	0.628	2	EMP3	
383	KY21:KY21.Chr1.971	0.705	0.516432857043138	0.41	1.02229718270102	0.872	0.642	6	EMP3	
384	KY21:KY21.Chr1.971	0.77	0.502091668182058	0.54	0.987402075318833	0.988	0.647	16	EMP3	
385	KY21:KY21.Chr1.977	0.701	0.310855054399959	0.402	0.953180027751366	0.814	0.446	13	POLA1	
386	KY21:KY21.Chr1.989	0.713	0.474810538643472	0.426	1.95389574695707	0.591	0.189	5	RAP1GAP2 / RAP1GAP	
387	KY21:KY21.Chr1.989	0.704	0.689898143900267	0.408	2.48588892138879	0.553	0.205	12	RAP1GAP2 / RAP1GAP	
388	KY21:KY21.Chr1.996	0.704	0.39930199126853	0.408	0.979910267043817	0.85	0.568	13	MPC2	
389	KY21:KY21.Chr1.996	0.712	0.550150039683937	0.424	1.29918048385167	0.79	0.571	15	MPC2	
390	KY21:KY21.Chr10.1036	0.757	0.72506398783735	0.514	1.82702255744888	0.808	0.499	19	ZNF554	Ci-ZF237
391	KY21:KY21.Chr10.108	0.764	1.67036045225445	0.528	4.66132465950104	0.62	0.201	17	SLC2A1	
392	KY21:KY21.Chr10.1080	0.953	2.04547627458882	0.906	8.59793668766405	0.909	0.013	5	PLEKHA7	
393	KY21:KY21.Chr10.1082	0.782	0.886728837651638	0.564	2.73421577620266	0.722	0.297	19	RNF168	
394	KY21:KY21.Chr10.1084	0.74	0.720634874608721	0.48	1.9895669207893	0.72	0.412	12	SPTAN1	
395	KY21:KY21.Chr10.1101	0.721	0.742719835851016	0.442	1.5682399303891	0.713	0.33	3	B4GALT2	
396	KY21:KY21.Chr10.1101	0.782	0.672224933982527	0.564	1.39506604821199	0.905	0.346	16	B4GALT2	
397	KY21:KY21.Chr10.1155	0.764	1.2142476582964	0.528	3.88791173923543	0.586	0.074	18	OTUD4	
398	KY21:KY21.Chr10.1157	0.85	0.970357026390884	0.7	3.25659682330753	0.774	0.085	11	ITGB1	
399	KY21:KY21.Chr10.1157	0.826	0.786166073262923	0.652	2.74321222599721	0.744	0.09	14	ITGB1	
400	KY21:KY21.Chr10.1157	0.815	1.01947535188601	0.63	3.32998638280428	0.703	0.092	15	ITGB1	
401	KY21:KY21.Chr10.1157	0.838	1.38342441069321	0.676	3.96631816441353	0.745	0.102	17	ITGB1	
402	KY21:KY21.Chr10.1161	0.862	1.38785363950711	0.724	2.39220484319663	0.945	0.764	15	RBMS1	
403	KY21:KY21.Chr10.1177	0.707	0.592405501379228	0.414	1.47031993910122	0.751	0.535	19	PRC1	
404	KY21:KY21.Chr10.161	0.764	0.614889213668566	0.528	1.24704184098149	0.914	0.436	1	MGAT4A	
405	KY21:KY21.Chr10.161	0.736	0.478103164504414	0.472	0.979100360915874	0.911	0.445	2	MGAT4A	
406	KY21:KY21.Chr10.161	0.752	0.635916442765852	0.504	1.27850666008416	0.869	0.451	3	MGAT4A	
407	KY21:KY21.Chr10.161	0.786	0.574923611762706	0.572	1.14346399411541	0.989	0.473	16	MGAT4A	
408	KY21:KY21.Chr10.163	0.723	0.470147092574021	0.446	0.929872743996244	0.92	0.689	14	TBP	
409	KY21:KY21.Chr10.163	0.812	0.869011571365023	0.624	1.6214314427514	0.907	0.695	19	TBP	
410	KY21:KY21.Chr10.167	0.74	0.718431646933897	0.48	1.98880166090147	0.715	0.395	18	CBL	
411	KY21:KY21.Chr10.205	0.884	1.92325162733825	0.768	7.97334314987852	0.776	0.018	5	FN1	
412	KY21:KY21.Chr10.215	0.763	2.38833154595434	0.526	4.9830027374382	0.682	0.334	20	HEBP2	
413	KY21:KY21.Chr10.221	0.757	0.673658617680602	0.514	1.91037854276045	0.74	0.411	19	COMMD10	
414	KY21:KY21.Chr10.235	0.714	0.308654197723559	0.428	1.51345682295167	0.623	0.178	16	TTN	
415	KY21:KY21.Chr10.242	0.745	0.633607878069088	0.49	1.63634198766793	0.783	0.508	19	KY21:KY21.Chr10.242	
416	KY21:KY21.Chr10.252	0.782	0.629282849859049	0.564	4.6872037968889	0.59	0.029	13	C6	
417	KY21:KY21.Chr10.265	0.964	2.20567668570583	0.928	5.22871612388481	0.947	0.284	19	SIVA1	
418	KY21:KY21.Chr10.292	0.709	0.370269447592898	0.418	1.2885350506803	0.745	0.363	13	PCNT	
419	KY21:KY21.Chr10.296	0.788	0.789266351007288	0.576	2.0588527884909	0.797	0.456	19	EAPP	
420	KY21:KY21.Chr10.315	0.705	0.437814791256157	0.41	1.16900872126492	0.787	0.462	8	GFUS	
421	KY21:KY21.Chr10.315	0.794	0.626873674563563	0.588	1.58127930511404	0.886	0.463	13	GFUS	
422	KY21:KY21.Chr10.317	0.714	0.341109999415898	0.428	1.51858023412669	0.67	0.261	13	PUS3	
423	KY21:KY21.Chr10.346	0.713	0.724686047618865	0.426	1.79064007132302	0.709	0.442	12	ETS1	Ets1/2.b
424	KY21:KY21.Chr10.356	0.786	0.656783990155861	0.572	1.18381876612223	0.962	0.815	8	RTN4	
425	KY21:KY21.Chr10.356	0.856	0.792542538519021	0.712	1.40829952039521	0.989	0.816	13	RTN4	
426	KY21:KY21.Chr10.361	0.727	0.364967557553902	0.454	0.637657585188993	0.997	0.859	13	DNMT3A	
427	KY21:KY21.Chr10.371	0.718	1.45801181180185	0.436	2.38305668670246	0.606	0.222	3	UTP20 / RECQL4	
428	KY21:KY21.Chr10.371	0.701	1.05778863053506	0.402	1.73041133426501	0.599	0.232	6	UTP20 / RECQL4	
429	KY21:KY21.Chr10.384	0.706	0.23099652426425	0.412	0.785275178526991	0.75	0.29	16	BARHL2	
430	KY21:KY21.Chr10.406	0.727	0.434162070792472	0.454	1.59542180754569	0.721	0.304	13	SPOUT1	
431	KY21:KY21.Chr10.421	0.719	0.356357232918876	0.438	0.958826326599974	0.863	0.42	16	KCNJ2	
432	KY21:KY21.Chr10.432	0.729	0.640136536451268	0.458	1.51023348775385	0.747	0.546	19	PRKRIP1	
433	KY21:KY21.Chr10.476	0.744	0.665831018907475	0.488	1.52507246366148	0.776	0.558	19	MLLT10	
434	KY21:KY21.Chr10.505	0.789	0.763993195755695	0.578	1.93102411634075	0.749	0.204	8	SBSPON	
435	KY21:KY21.Chr10.505	0.719	0.921743709695877	0.438	2.25511990993908	0.607	0.214	9	SBSPON	
436	KY21:KY21.Chr10.505	0.737	0.463060429368878	0.474	1.24685632341836	0.693	0.214	11	SBSPON	
437	KY21:KY21.Chr10.505	0.855	0.856039482593453	0.71	2.098063738515	0.888	0.207	13	SBSPON	
438	KY21:KY21.Chr10.505	0.85	1.82254003958987	0.7	3.82005815168503	0.791	0.224	17	SBSPON	
439	KY21:KY21.Chr10.553	0.701	1.06233036505248	0.402	1.91885988436009	0.602	0.228	1	ZMYND10	
440	KY21:KY21.Chr10.553	0.728	1.20987131273645	0.456	2.15732825292757	0.645	0.232	3	ZMYND10	
441	KY21:KY21.Chr10.553	0.704	1.06682281359288	0.408	1.89323648297244	0.612	0.244	6	ZMYND10	
442	KY21:KY21.Chr10.566	0.83	1.21389661140381	0.66	4.11815327002567	0.707	0.064	11	CALHM2	
443	KY21:KY21.Chr10.566	0.741	0.575726319219027	0.482	2.30677535254738	0.566	0.073	14	CALHM2	
444	KY21:KY21.Chr10.566	0.815	1.08350061682472	0.63	3.67042512630747	0.688	0.069	15	CALHM2	
445	KY21:KY21.Chr10.576	0.721	0.596835354748518	0.442	2.01312632950308	0.651	0.296	19	NUFIP1	Ci-ZF090
446	KY21:KY21.Chr10.579	0.861	1.64468414659056	0.722	6.16353398564772	0.74	0.049	12	NINJ1	
447	KY21:KY21.Chr10.588	0.776	0.548935134911123	0.552	1.29182001000119	0.895	0.326	16	UST	
448	KY21:KY21.Chr10.589	0.716	0.36967483573319	0.432	1.16672957717559	0.712	0.253	16	GXYLT2	
449	KY21:KY21.Chr10.650	0.713	0.322323370719522	0.426	1.09384138771779	0.782	0.389	13	NOC2L	
450	KY21:KY21.Chr10.683	0.721	0.99570112993133	0.442	3.24575692918591	0.524	0.108	12	TRIM62	
451	KY21:KY21.Chr10.701	0.761	0.581812948413388	0.522	1.44103197585377	0.791	0.462	5	RBFOX3	
452	KY21:KY21.Chr10.701	0.901	1.55294403700754	0.802	3.31880662361095	0.91	0.469	12	RBFOX3	
453	KY21:KY21.Chr10.753	0.767	0.783619648572961	0.534	1.93130306203414	0.765	0.458	19	ATP5F1A	
454	KY21:KY21.Chr10.763	0.823	0.688366704279903	0.646	4.32815267134072	0.686	0.056	13	SAXO1	
455	KY21:KY21.Chr10.772	0.934	1.99735545426726	0.868	3.35533940874254	0.966	0.329	8	PCTP	
456	KY21:KY21.Chr10.772	0.972	2.21066646919045	0.944	3.6638124359241	0.998	0.337	13	PCTP	
457	KY21:KY21.Chr10.772	0.835	0.626372675393322	0.67	1.09958092929876	0.926	0.343	14	PCTP	
458	KY21:KY21.Chr10.772	0.718	0.628259538378277	0.436	1.09918308260845	0.701	0.358	17	PCTP	
459	KY21:KY21.Chr10.776	0.774	0.651269770481326	0.548	1.08539319576713	0.936	0.87	19	SLC25A3	
460	KY21:KY21.Chr10.794	0.706	0.347706893996821	0.412	0.768642813288334	0.933	0.643	13	LRSAM1	
461	KY21:KY21.Chr10.799	0.706	0.339093600529118	0.412	1.17055538399463	0.761	0.389	13	KMT2A / SYNE4	
462	KY21:KY21.Chr10.81	0.705	1.16280247584411	0.41	2.04490017435928	0.606	0.242	3	TMPRSS2	
463	KY21:KY21.Chr10.81	0.708	0.78063368845953	0.416	1.37363575251664	0.667	0.262	16	TMPRSS2	
464	KY21:KY21.Chr10.83	0.762	0.719811074675222	0.524	2.10561548457602	0.758	0.306	13	TRIM9	
465	KY21:KY21.Chr10.84	0.754	0.710582340081573	0.508	1.49761000717567	0.868	0.647	19	GEMIN7	
